PROBE_ID_REF,GENE_IDENTIFIER,GSM12587,GSM12588,GSM12589,GSM12590,GSM12591,GSM12592,GSM12593,GSM12594,GSM12595,GSM12596,GSM12597,GSM12598,GSM12599,GSM12600,GSM12601,GSM12602,GSM12603,GSM12604,GSM12605,GSM12606
M96759_rna1_at,ROM1,101.5,116,24.5,127.9,33.8,42.7,38.9,112.5,80.2,77.4,84.2,85.5,54.4,25.5,93.7,114.2,38.8,15.9,44.3,79
M96789_at,GJA4,70.3,55.7,24,18.9,62.3,72,97.5,38.4,19.2,31.3,64.9,33.7,59.8,26.6,44.9,23.6,24.1,20.1,85.6,15.6
M96803_at,SPTBN1,355.8,170.4,369.6,326,232,242.2,189.4,272.5,324.2,342.6,313.8,252.1,234.5,248.7,420.3,277.6,278.6,143.5,377.1,378.1
M96843_at,ID2B,239.3,263.7,176.8,409.7,496.9,286,275.3,303.7,360.4,347.8,507.7,208.2,243.4,452.6,159.5,198.3,194.5,190.5,399,376
M96859_at,DPP6,10.9,92.4,29.1,52.7,27.8,22.6,32.8,43.3,45.5,43.8,22.9,37.3,84.3,22.1,33.4,31.8,55.7,52.7,38.3,34.8
M96944_at,PAX5,31,39.1,87.9,27.9,29.9,42.7,78.7,56.7,32.1,67.6,53.4,43.9,40.5,90.4,93.7,72.6,22.7,15.2,27.4,27.5
M96954_s_at,TIAL1,538.6,414.7,625.6,438.6,549.1,543.8,446.5,593.6,571,449.7,880.6,572.4,474,701.5,405.9,478.6,363.7,183.1,558.3,511.1
M96956_at,TDGF1P3,95.4,93,74.7,83.8,98.7,48.5,78.7,38.4,69.2,46.6,43.5,104.9,41.6,73.5,58.6,71.4,35.8,36.5,65.9,47.4
M96980_at,MYT1,31.4,55.7,83.1,54.7,65.6,18.9,21.3,22.3,29.7,24.6,25.3,80.3,110.5,48.3,45,76.2,29.5,47.5,79.7,41.1
M96982_at,U2AF1,855.5,858.6,792.9,750.6,1168,1278,1103.4,910,789.9,2009.9,1722.2,734,680,1398.7,946.3,747.2,727,841.5,1193.7,1174
M96995_s_at,GRB2,511,687,434.2,761.1,764.1,845.4,1281.9,790.2,375.8,1106.6,1200.8,286.4,385.2,1650.2,748.5,802.5,840.8,751.7,621.1,1084.8
M97016_s_at,BMP8A,10.1,7.4,18.1,15.1,7,9.9,8.1,8.7,7.6,11.2,11.9,22.2,18.9,7.3,6.1,11.2,19.5,21,4.8,10.7
M97252_at,ANOS1,6,5.4,5.9,7.6,7.7,5.8,4.6,3.9,3.3,1.8,4,5.9,7.8,4.5,2.5,3.3,6.7,5.1,2.3,10.6
M97287_at,SATB1,886.5,1324.2,1523.9,1556.8,1204.9,2164.3,987,863.9,1010.9,1598.5,2398.3,669,1286.9,1544,1884.3,1981.5,1050.2,1275.5,1628,1496.7
M97347_s_at,GCNT1,40.3,50.7,19,49.3,65.4,52,139.1,84.4,36.1,47.2,112.8,43,29.9,44.2,48.8,52.7,38.6,41.8,40.6,12.7
M97388_at,DR1,340.7,329,174.4,368.7,334.7,319.6,445.3,576.4,293.7,434.2,472.4,246,188.8,415.9,325,315.7,236.9,255.2,391.9,238
M97496_at,GUCA2A,24.2,30.3,15.7,34.7,20,23.3,22.8,15.5,61.4,50.1,63.8,38.1,83.6,20.8,28.7,67.5,28.8,22.6,32,52.2
M97639_at,ROR2,14.5,11.4,49,15.1,25.5,23.8,44.6,11.4,15.4,8.9,11.2,24.9,22.8,20.9,8.6,8.6,61.6,14.5,18.6,13
M97675_at,ROR1,45.9,8.5,9.3,36.8,24.2,35,49.5,28.1,14.8,13.5,3.3,24.5,5.6,28.8,9.8,22.4,89.2,7.2,31.9,38.9
M97676_at,MSX1,73.6,182.5,18,98.1,65.9,65.5,18.9,55.9,92.4,27.3,14.9,117.8,20.5,57.4,67.2,63.7,79.5,65.7,81.4,64.2
M97796_s_at,ID2B,1669.9,1095.4,1681.5,4468.8,2428.8,1981.4,1821.6,1632.8,3437.6,2538.2,2989.2,1330.2,1565.4,4377.3,1041,1414.3,1733.6,1577.5,2090.1,3357.1
M97815_at,CRABP2,121.3,57.4,62.2,38,41.9,15.3,34.2,23.2,20.2,56.5,80.9,68.5,19.3,31.4,25.4,45.1,125.1,41.4,12.3,99.3
M97856_at,NASP,332.3,195.1,300.2,303.1,265.8,286.1,292,440.4,342.8,238.8,573.1,380.7,259.6,384.6,318.6,318.5,339.5,289.1,302.3,302.1
M97925_rna1_at,DEFA5,125.2,101,97.2,78.7,100.5,95.3,117.6,94,114.7,79.9,56.9,139,82.2,68.4,99.2,90.8,251.2,170.7,100,72.6
M97935_s_at,STAT1,1450.2,758.4,980.9,1321.2,839.1,1079.8,511.1,1390.5,1147.9,894,989,555.7,913.3,812.7,669,532.3,407,408.5,719.2,339.8
M97936_at,STAT1,3170.3,1750.5,589.3,975.6,1289.1,1401.7,588,1767.5,1275.2,1418.2,1786.3,1608.9,1188.6,2075.7,376,294,376.2,421.3,436.8,375
M98045_at,FPGS,320.1,342.9,393.1,290.7,298.9,327.9,291.6,300.3,354.3,382.4,636.5,299.6,299.4,463.3,324.7,394.6,398.6,383.7,349.2,257.4
M98343_at,CTTN,235.9,58.5,394,146.1,330,376.1,435,272.8,140.3,385.2,301.1,196.1,227.6,395,217.8,167.4,270.3,321.5,161,146.4
M98399_s_at,CD36,681.7,739,424.6,942,623.7,510.6,506.7,627.6,625.7,360.1,751.9,611.3,725.4,745.1,413.6,596.8,426.7,483.8,491,572.3
M98447_rna1_at,TGM1,61.8,62.5,50.6,23.5,28.4,78.8,25.9,31.8,61.7,34.3,15.9,21.4,127.9,73.3,23.7,19.4,130,81.7,13.3,41.3
M98528_at,NSG1,19.9,9.4,91.6,123.9,75.9,80.8,24.3,55.6,107.8,24.8,47.1,113.1,61.9,74.9,37.5,104.6,34.9,48.8,31.1,125
M98539_at,PTGDS,1,1,0.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
M98776_rna1_at,KRT1,202.6,151.1,664.9,709.3,80.3,125.3,89.2,117.9,158.5,1454.5,129.9,221.9,372.2,83.2,116.7,140.5,186.4,110.8,137.5,207.4
M98833_at,FLI1,355.2,140.9,254.3,200.1,406,470,355.9,361.6,388,307.4,394.2,249.5,281.6,314.3,342.2,295.4,208.5,254.9,468.1,350.2
M99063_at,KRT76,117.5,77.5,109.2,100.2,48.4,19.3,85.2,17.7,65.7,97.8,45.9,120.4,110.7,74,45.2,90.9,117.5,118.9,91.7,101
M99435_at,TLE1,79.1,26.9,50.1,68.4,56.7,24.9,183.8,82.2,12.7,60.6,93.5,109.9,67.7,32.3,62.3,41.1,17.2,76.7,109.8,54.1
M99436_at,TLE2,15.1,14.3,19.6,24.9,13.5,16.1,11.7,12.1,57.9,45,51.9,17.2,150.2,10.3,18.4,65.3,13.9,15,16.2,16.6
M99438_at,TLE3,233,110.6,144.1,207.5,180.9,103.7,228.2,126.1,124.1,246.4,269.7,155.7,54.2,278.2,157.6,97.3,70.6,108.8,172,130.9
M99439_at,TLE4,571.9,474.1,458.1,571.1,648,544.4,826.8,724.1,546.5,588.5,948.2,412.2,470.4,872.6,443.7,708.4,591.7,486.6,510.7,528.4
M99487_at,FOLH1B,2.7,10.4,3.4,5.5,3.2,1.2,1,1.9,9,4.4,3.4,8.6,3.7,4.5,2.1,13.4,4.1,2.6,1.5,1.8
M99564_at,OCA2,11.6,28.5,8.9,6.2,5.5,11.7,10.5,2.2,3,7.9,6.5,45.4,12.1,3.1,7.5,15.6,9.4,5.1,8.3,5
M99701_at,TCEAL1,170.6,125.1,183.4,163.9,172.6,157.9,139.7,158.4,141.4,123.6,183.2,141.5,141.5,107.8,211.4,200.8,163.3,154.2,216.4,169.8
S34389_at,HMOX2,342.9,272.3,290.7,293.8,301.6,301.7,313.1,263.2,369.6,225.3,242,262.7,253.7,237.9,317.8,304.3,299.3,332.2,301.6,373.7
S37730_s_at,IGFBP2,9.5,22.8,23.9,31.8,10.6,14.2,24.9,15.7,22.1,212.2,21.9,16.2,16.5,233.7,18.5,22,30.4,27.2,14,11.4
S38742_s_at,TLX1,77.7,16.8,19.4,12.7,31,37.1,13.1,10.7,30.1,37.7,24.2,21,53,16.6,28.1,57.5,22.8,58,58.1,46.9
S38953_s_at,TNXB,120.6,92.2,106.6,141.2,152.5,126.9,152.2,118.9,98.3,168.8,152.3,113.7,175.7,151.4,88.2,105.7,85.4,102.8,112.8,37.8
S39329_at,KLK2,73,65.7,22.3,17.1,11.6,64.3,57.4,56.5,36.6,17.7,36.3,79.3,25.6,7.4,15.5,78,26.4,62.7,92.9,64.5
S40719_s_at,GFAP,205.9,258.9,209.6,200.1,223.7,199.5,227.4,223.7,206.2,199.2,153.9,244.7,216.3,164.2,183.6,157.9,142.5,158.1,218.8,191.8
S41458_at,PDE6B,50.7,54.5,55.4,53.5,50.2,40.9,24,63.2,20.9,50.6,53.5,56.4,87.3,48.1,40.4,42.3,57.5,54.3,35.5,49.5
S42303_at,CDH2,4.3,3.2,0.8,2.7,0.8,2.1,1.3,0.9,1.5,0.8,8.4,3.1,4.1,0.9,2.2,1.7,2.5,12.5,5.2,3.2
S42457_at,CNGA1,35.7,9.9,2.9,5.4,0.9,2.3,2.5,1.8,1.8,3.3,3.6,18.2,8.1,2,1.8,5.3,4.3,22.8,1.1,4.4
S43646_at,KRT2,67.1,105.9,53.5,20.3,18,27.3,53.8,74.5,25,54.4,72.7,29.8,25.4,34.2,83.3,36.2,30.7,65.9,22.8,76.5
S45630_at,CRYAB,95.2,95,85.7,80.6,81.3,63.6,83.1,90.2,82,78.9,56.3,96.5,103.7,73.1,101.4,74.8,69.8,54.6,76.8,86.2
S46622_at,PPP3CC,168.5,115.1,168.8,201.9,255.9,208.7,124.6,212.5,205.6,152.8,361.9,132.2,133.9,214.9,172.3,157.7,123.3,136.7,212.8,161.8
S48983_at,SAA2-SAA4,15.2,10.4,3.4,3.8,3.4,11.9,11.2,17.8,2.7,2.3,4.4,5.9,41.3,3.2,3.8,4.4,30.9,23,3.2,5.8
S49592_s_at,E2F1,103.4,130.9,199.8,152.1,159.6,144.7,160.6,147.3,168,190.5,126.3,135.2,145.4,119.6,179.7,131.5,129.5,216.1,138.6,126.4
S50017_s_at,CNP,20.9,200.2,61.5,150.9,125.3,78.2,104.8,84.5,106.1,187.9,248.8,27.6,24,235,97.4,87.1,74.2,153.8,91.4,150
S50223_at,ZNF22,80.7,54.1,70.3,102.7,147.8,137.2,110,131.3,92.3,42.9,124.8,32.8,73.2,88.2,147.4,116,117,109.2,217.3,113.3
S52028_s_at,CTH,19.2,20.4,17.3,21,19.5,14.2,15,21.4,25.5,26.7,2.6,14.5,9.3,18.4,7.5,9,7.4,7.3,13.5,21.4
S52969_cds1_s_at,FUT3,1,1,0.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
S53911_at,CD34,165.9,241,228.1,257.1,160.9,137.4,211.1,204.4,175.3,172.8,125.8,179.9,162.7,142.1,225,185.9,190.6,222.2,207.4,122.7
S54005_s_at,TMSB10,12068.9,7649,10604,9720.5,6762.5,6469.1,5528.3,8295.5,11195.8,8914,8940.5,14024.2,11515.4,10125.7,6314.3,6583.3,6810,6292.6,5845.3,11515.9
S55606_at,BTC,2.8,7.2,3.5,5.4,13.6,4.4,4,3.6,6.7,32.1,2.8,4.5,3.9,16.8,11.7,22.4,51.1,17.3,18.3,3.8
S56151_s_at,MFGE8,371,531.8,583.9,474.5,430.8,415.2,789.7,265.6,345,576.6,430.6,264.2,243.4,412.6,410.8,514.7,376.8,429.6,379.3,333.4
S57132_s_at,COL16A1,174.4,136.7,149.2,137.2,120.8,99.9,125.6,120,79.7,112.3,131.2,142.7,190.3,128.1,222.6,78.5,131.9,201.5,123,247.1
S57153_s_at,ARID4A,44.2,41.6,31.1,18.1,25.7,40.2,34.1,28.9,49,14.5,28.2,53.3,42.7,35.1,34.9,36.2,6.4,45.4,41.4,41
S57212_s_at,MEF2C,119.4,115.2,67.4,157.9,119.5,104.6,142.1,181.7,79.6,144.9,153,62.3,102.9,174.8,213.5,161.6,167.2,165.2,195.8,239.5
S57235_at,LOC101928634,73,198.3,185.7,102.2,271.3,171.6,213.1,183.3,67.4,260.1,230.3,80.8,315.9,124.3,37.3,21.8,53.4,68.3,37.9,68.5
S57887_at,PLA2G7,1,1,0.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
S58544_at,SPAG1,44.6,2.4,36.1,15.8,28.3,13.3,40.7,23.2,48.6,26.9,39,27.7,32.7,20.2,31.8,22.4,13.2,17.7,47.6,12.1
S58733_at,LOC654342,1,1,0.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
S59049_at,RGS1,125.2,74.9,135.3,127.9,107.6,79,55.9,143.2,67.9,61.2,127.9,75.8,23.2,92.3,53,64.6,66.8,58,44.1,32.5
S59184_at,RYK,104.2,73.2,69,30.7,45.4,46.6,43.9,58.8,91,59.8,77.4,112.2,32.4,65.4,71,58.4,39.5,35.8,78.4,55.3
S60415_at,CACNB2,1.9,10.6,1.8,6,6.1,2.3,12.1,4.9,3.6,6.3,1.5,3.1,13.4,5,3.1,2,6.2,4.4,2.1,2.9
S61953_at,ERBB3,36,21.7,29.3,23.9,24.5,22.8,18.4,17.7,60.1,23.2,13,35.6,37,17.4,21.8,25.6,82.3,42.1,54.9,23.1
S62027_s_at,GNGT1,2,2.9,2.9,3.4,1.4,10.4,1.6,16.6,3.8,2.9,3.3,5.8,3.5,1.5,3.8,2.3,3,1.7,1.7,1.4
S62028_s_at,RCVRN,19.9,104.3,114.4,18.1,55.9,14.2,60.8,34.5,29.8,19.6,23.3,24.9,78.5,66.5,31.6,63.1,17.8,105,36.2,15.1
S62539_at,IRS1,46.8,2.8,7.8,53.4,38.7,32.9,48.4,62.5,8.8,34.3,61,24.6,13.7,22.8,55.1,36.8,43.3,17.3,43.1,44.5
S62696_s_at,CR2,8.9,10.8,7.2,10.5,9.2,7.2,6.5,43.2,8.5,11.6,9.7,8.1,11.1,12.8,13.7,7.6,69.4,11.4,5.8,12.4
S62904_s_at,TPMT,25.4,27.2,75.3,33,23,44.9,64.4,26.6,101.9,74.5,103.4,111.3,25.4,40.1,23.5,54.6,18.3,24.6,77.7,44.5
S62907_s_at,GABRA2,2,17.6,4,0.9,0.9,1.9,2.1,2.9,2.9,3.5,2.4,1.9,4.2,1.8,1.8,2,5.9,11.2,0.7,10.9
S63912_at,HNRNPA3P1,88.7,46.2,110.5,83.7,62.2,96.8,44.9,71,60.6,41.7,47.5,88.8,27.3,66.2,84,43.9,63.9,60.9,89.9,54.8
S65583_rna1_at,ACRV1,111.4,104,76.8,50.4,60.5,61.9,71.9,76.7,34.2,49.5,46.2,57.4,94.4,49.9,90.5,69,49.6,112.7,96.4,37.4
S65738_at,DSTN,638.6,472.2,723.2,638.3,1384,1404.3,1095.2,1121.7,1525,680.6,1570.5,374.3,472.4,881.1,814.2,642.1,399.9,570.9,846,897.1
S66427_at,ARID4A,63.5,32.4,81.3,62.1,39.9,33.7,59.2,50.7,65.1,50,50.4,74.7,87.2,57.5,60,56.7,58.7,65.1,66.7,45.8
S66431_at,KDM5A,387.9,147.5,162.2,192.9,232.6,288.1,233.8,324,229.7,171.4,465,170.7,149.5,206.3,406.5,325.3,159.7,127.6,258.8,387.6
S66541_s_at,GAP43,19.7,9.5,8.7,6.1,12.2,4,15.5,3,19.8,8.1,3.8,12,8.1,2.8,5.3,4.9,12.3,3.6,5.9,11
S66793_at,ARR3,8.5,7.6,9.2,15.9,7.5,15.2,5.8,13.5,4.6,11.8,11.8,11.9,9.1,6,7.3,9.8,11.1,15.3,10.9,4.8
S66896_at,SERPINB3,25.1,26.8,2.3,25.4,8.8,28.8,4.2,4.8,20.3,2,9.5,3.4,3.6,12.3,5.9,21.1,54.9,21.1,12.8,5.4
S67070_at,HSPB2,37.1,92.8,41.4,45.4,35.3,34.1,48,41,35.6,100.1,34.3,71.5,68.9,32.5,34.7,32.7,47.3,51,26.1,42.1
S67156_at,ASPA,3.5,10.5,5.6,3.8,14.1,8.8,3.8,7.7,2.6,2.9,10.4,5.2,23.3,6.1,1.2,8.9,31.9,2,10.3,5.2
S67247_s_at,MYH10,76.7,14.2,66.8,41.2,14.2,48.7,50.8,26.1,18.6,55.9,13.3,20.2,82.8,15.7,15.7,76.5,78.8,16.5,13.8,15.1
S67325_at,PCCB,112,147.9,82.3,92.8,176.2,138.2,117.5,105.1,125,89.8,242.6,120.1,88.4,123.7,102.3,59.2,73,98.3,98.5,178.9
S67798_at,SPAM1,15.4,31.1,39.5,5.4,29.2,21.2,2.1,14.1,15,12.9,14.4,35.6,35.7,26.4,20.8,28.3,23.8,25.9,16.8,22.5
S67970_at,ZNF75D,42.6,7.9,24.1,50.8,31.9,20,34.2,50.3,41,18.3,36.8,57.6,5,19.8,49.5,38.7,50,62.3,49.9,32.2
S68134_s_at,CREM,6.2,19.6,2.2,6.5,8.4,25.8,12.7,6.2,23.1,28.7,50.5,41.9,9.5,31.8,6.8,27,22.4,25.8,5,4.3
S68271_s_at,CREM,89.2,73.8,468.4,143.1,152.9,80.6,58.5,60.5,65.5,62,101.5,40.3,47.8,86.5,78,42.2,78.9,66.2,143.2,76
S68287_at,AKR1C4,30,5.4,2.6,2.3,5.7,5.1,4.4,12.3,4.8,3.5,3.8,10.8,4.3,5.4,14.1,4.4,6.1,7.2,16,4
S68616_at,SLC9A1,925,909.2,670.5,714.7,828,803.7,808.2,769.9,657,804,930.1,678.6,732.1,754.2,769.8,617.9,656.7,762.3,664.1,779.5
S68805_at,GATM,15.6,11.8,29.6,26.8,9.5,17.9,33.4,43.9,25.2,26.7,43.4,18.7,5.3,25.8,54.9,41.4,23.9,35.2,28.2,10.9
S68874_s_at,PTGER3,46.4,86.5,49.6,47.9,27.8,31.8,37.3,32.1,54.3,32.6,17.7,54.1,34.5,33.4,26.3,37.1,8,32,33.9,37.4
S69115_at,NKG7,4002.5,1678.7,4315.4,4989.4,8619.6,3389.9,2573.2,6606.4,14469.2,3697.2,4213.5,4332.7,2407.1,4949.6,2238.9,2984.1,2738.8,6736.8,6456.4,7041.6
S69189_at,ACOX1,50.6,45.9,29.3,33.8,38,40.8,50.7,29,37.7,23.6,22.6,30.9,17.8,24,36.8,25.9,46,20.9,41.4,28.7
S69231_s_at,DCT,4.6,7.6,7.7,10,8.8,9,9.7,3.8,13.9,6.6,3.9,8,16.4,13.1,5.9,8.7,7,16.2,7.4,9.3
S69232_at,ETFDH,81.7,87.6,74.8,31.6,74.9,67.8,73.8,93.2,78.7,57.6,140.7,54.6,87.8,103.8,80.9,69.4,58.8,11.2,57,75.6
S69265_s_at,ELAVL3,88.9,128.3,178.2,208.6,109.1,122.6,149.3,130.4,217.5,163.2,53.5,132.2,177.4,105.3,175.8,227.6,40,80.4,105.3,197.7
S69272_s_at,SERPINB6,638.1,342.7,573.1,838.5,732.2,448.1,519.3,745.8,903.5,543.9,1146.1,804.2,820.6,1113.8,512.8,374.5,525.3,430.6,342.1,814.7
S69369_at,PAX3,16.6,40,71,28.9,37.5,10.7,13,26,8.7,30.9,18.6,26.2,15.4,9.9,28.7,54.1,33.9,19.9,16.6,8.7
S69370_s_at,PAX3,11.5,18.4,10.3,17.8,7.8,12.6,8.6,4.7,7.2,10.3,3.2,21.3,19.4,3.1,5.8,11.1,9,9.8,8.3,10.7
S69790_at,WASF3,51.4,35.7,113.9,128.1,86,293.6,365.7,188.5,20.5,80.2,229.6,64.4,16.4,200.4,97.5,60.7,114.5,69.3,11.5,40.2
S69965_at,SNCB,121,39.9,50.1,25.9,33.3,44.7,29.1,64.6,139.5,59.5,114.7,36,92.3,22,26.5,22,17.1,23,68.4,35.6
S70004_at,GYS2,9.4,4.3,3.1,7.2,16.9,15.5,3.5,2,3.8,3.7,2.9,46.1,2.4,0.9,19,17,5.6,15.9,21.2,2.7
S70348_at,ITGB3,96.5,82.8,77.7,101.7,101,196.4,229.5,192.1,59.6,173.3,204.6,100.5,90.7,109,118.4,42.6,106.9,95.4,75.2,55.7
S70585_rna1_at,CGA,33.4,72.4,74.9,21.5,23.4,68.5,67.9,16,7.1,70.4,6.5,54.1,30.3,18.9,23.8,10.9,43,78.1,24.5,54.9
S70609_at,SLC6A9,24.9,95.9,24.1,71,36.4,36.1,28.9,43.9,40.1,55.9,22.2,37.7,25.1,29.1,23,17.7,61.1,28,56.2,50.8
S71018_at,PPIC,3.2,7,4.4,3.8,3.9,4.9,4.9,1.5,5.5,3,2.4,13.2,6.3,5.1,2.9,9.7,16,3.6,3.3,10.8
S71043_rna1_s_at,IGHA2,5369.9,6159.8,3907.8,4913.2,9596,2882.5,6070.2,4151.6,7442.4,6757.7,6457.5,4676,1069.6,5532.6,2321.9,2112,1635.8,2355.2,2599,4905.5
S71129_at,ACHE,1,1,0.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
S71824_at,NCAM1,99.3,112.6,94,123.7,90.7,87.9,89,97.5,153.6,120.9,99.6,131,78.7,120.5,98.6,94.2,42.1,129.3,125.6,98.4
S72008_at,Sep-07,1259.7,898.8,1178.9,1131.8,1876.9,1341.7,1400,2020.5,1531.9,766.2,1655.6,1062.8,815.4,1141.8,1364.5,1160.3,697,940.5,1744.9,695.4
S72024_s_at,EIF5AL1,323.4,421.2,71.3,46.6,74,392,337.2,377.9,406.4,1056.5,945,72.8,247.4,373.8,513,304,145.8,106.4,364.7,558.4
S72043_rna1_at,MT3,29.2,36.1,22.2,43.5,27.2,20.6,39.1,23.1,22.7,34.8,79.3,41,38.2,18.8,49.4,21.8,27.9,28.4,38.9,21.2
S72370_at,PC,14.9,25.4,22.4,30,25.4,42.9,43.5,15.8,23.6,23,57,14.1,22.2,42,15.1,15.7,87.1,20.4,63.7,21.4
S72487_at,ODF3B,282.3,477.8,342.9,689.2,380.9,535.9,464.6,533.3,342.8,769.6,741.2,253.3,334,719,301.9,370.5,452.8,455.3,278.1,532.5
S72493_s_at,KRT16,143.1,138.6,230.5,160.8,131.7,133.4,247.7,134.9,142.3,257.5,85.8,64.2,203.2,111.4,133.4,189,116.2,122.5,109.1,148.3
S72503_s_at,KCNJ4,146.3,279.8,247.3,158.1,137.8,188.2,118.3,150.5,204.6,349.2,98.6,192.4,162.4,244.3,116.5,296.1,61.5,100.3,68.6,99.9
S72869_at,CCDC6,4.3,5.4,19.6,60,26.9,40.4,43.9,63.9,8.2,45.4,58,47.2,12.3,72.5,49.4,50.1,46.8,57.2,44.6,46.4
S72904_at,ENOX2,137.7,48,92.8,86.9,130.6,109.6,116.6,130.4,104.2,71.4,162.9,86.9,60,80.3,106.8,121.7,76.9,72.2,93.7,97.5
S73149_at,MIR483,671.9,409.5,528.7,577.6,482.5,593.4,585.2,593.1,675.8,490.2,471,502,583.2,475.8,718.7,624,443,547,619.9,437.4
S73205_at,S73205,8.3,18.3,2.8,3.3,20.6,6.4,5.4,9.1,14.4,5.8,1.9,13.7,45.5,10.2,3.1,8.2,9.1,21.7,15.5,5
S73591_at,TXNIP,24108.4,10826.6,13796.2,19547,14037,17746.7,19593.8,12903.5,19944.5,10615,15114,20803.2,19519.8,11068.8,15670.3,20662.6,16163.5,17922.8,12873.4,24521.9
S73813_at,ENTPD1,362.4,198.5,167.5,209.7,214.1,231,309.5,231.2,121.8,103.4,207.3,242.1,183.1,132.7,126.3,175,143.5,157.8,139.5,238
S73840_at,MYH2,33.9,52.1,41.6,78.2,45,16.2,34.2,16.9,12.5,12.5,8,71.8,13.4,9.3,51.4,45.2,40.3,27.7,12.3,50.3
S73885_s_at,TFAP4,135.1,239.1,272.9,227.1,150.5,213.8,156.4,143.7,333.9,162.6,169.4,161,212.6,167.5,256,321.2,136.4,116.6,222.2,232.4
S74017_at,NFE2L2,344,128.8,1000.1,256.2,202.3,255.5,228.2,235,210.5,226.3,240.3,237.3,206.8,233.3,213.9,147.5,110.6,186.7,284.5,190.8
S74221_at,IK,726.2,463.8,587.7,910.3,894.9,897.8,566,960.2,719.9,393.4,811.9,550.3,565.4,333.4,793,631.1,623.4,487.9,726.6,766
S74445_at,CRABP1,34.5,51.3,18.5,14.1,26.2,71.6,52.2,15.6,52.4,85,11.3,96.9,13.5,40.5,13.5,17.2,30.5,63.7,14.5,15.6
S74683_at,ART1,66.3,56.3,95.5,99.4,52.2,17.1,25.8,58.7,87,71.7,76.2,68.8,137.7,51.2,64.1,79.4,86.7,46.6,60.7,30.2
S74720_at,NR0B1,1.3,1.8,1.7,1.3,0.9,0.9,1.1,0.9,1.2,0.8,1.1,6.3,2.5,0.9,0.7,0.7,1,1,0.7,2
S74728_at,ALDH7A1,26.8,26.2,27.5,10.8,23.5,45.5,18.5,34.8,25.1,25.2,18.2,35.1,74.2,16.4,27.6,49,17.3,33.3,28.7,33.7
S75168_rna1_at,MATK,462.7,277,576.7,396.7,1312,693.9,335.6,784.8,1251.2,562.2,975.2,424.3,360.6,688.3,388.6,510.1,287.7,893.3,1247.2,1099.4
S75174_at,E2F4,206.1,123.2,294.5,338.3,256.5,224.9,258.9,360.6,329.5,419.6,300.6,66.8,247.2,328.9,215,213.2,242.3,266,187.3,258.8
S75213_s_at,PDE4A,176.3,153.8,237.7,162.8,165.8,121.4,112.3,162.5,189.1,277.5,183.2,152.1,213.9,227.8,123,174.2,233.1,222.2,151.6,196.9
S75256_s_at,LCN2,406.9,244.9,2851.2,354.3,427.1,823.4,1886.2,792.4,165,449.5,521.5,1668.6,180.7,492.7,266.6,306.2,1542.7,1295,265.5,643.6
S75295_at,KPNA1,130.2,180.6,169.9,158.7,147.8,131.3,227.4,158.9,201.5,136.2,157.6,136.9,142.7,168.1,179.9,154.5,183.7,95.3,194.9,199.3
S75313_at,ATXN3,5.5,1.8,3.3,32.1,18.8,9.4,6.4,15.2,15.9,19,15.5,4.2,15.5,8.7,28,4.2,7.9,27.4,7.4,14.7
S75463_at,TUFM,2004.8,1437.6,1541.6,2034.7,1825.1,1801.2,1781.7,1724.9,1557,1880,2555.8,2345.2,1385.2,1888.7,1918.9,1630.2,1544.2,2180,1700,1689.7
S75578_s_at,ABAT,28.5,76.8,26.1,23.4,17.9,20.4,23,42.7,17.9,28.2,51.8,27.4,20.7,112.7,22.4,61.2,21.6,37.9,18.7,26.4
S75881_s_at,MYBL1,6.4,2.6,5.4,36.4,9,1.8,2.8,11.3,29,1.3,7.4,6.5,6.3,4.9,4.5,8.4,41.6,28,13.3,26.2
S75989_at,SLC6A11,92.9,21,66.3,104.3,39,28.2,37.5,75.1,28,72.2,26.6,77.4,49,18.9,46.4,23,146.3,110,49.5,69.9
S76067_at,CNGA2,5.5,20.3,33.1,15.9,8.4,5.4,19.2,6,26.1,29.4,31.8,51,38,4,15.9,11.5,18.4,21.9,36.6,8.6
S76473_s_at,NTRK2,16.7,48.1,26.2,10,28.1,6.4,23.4,6.1,30.3,9.4,7.3,46,7.9,7.5,28.2,11.3,9,38.8,9.2,42.9
S76475_at,NTRK3,71.5,28.7,20.3,20.6,6.5,7.5,7.8,31.2,63.6,7.5,7.2,10.4,10.2,26.5,39.4,40.9,40.5,62.5,61,17.2
S76617_at,BLK,162.1,29,197,32.4,96.4,110.9,347,269.8,121.8,515,332.4,47.9,31.4,382.3,182.6,162.7,232.1,202.8,154.6,152.6
S76638_at,NFKB2,469.9,128.1,799.5,225.2,111.9,114.1,96.7,220.5,297.4,315.3,336.3,349.7,336.6,342.3,202.9,209.1,233.7,111.6,164.4,144.4
S76756_s_at,MAP2,7.1,11.1,13,12.7,8,14.7,30.8,11,16.3,14,6.6,12.3,20.5,7,13.7,12.4,18.7,12.5,5.9,7.7
